inclinacion_columna,angulo_cuello,ang_rodilla_izq,ang_rodilla_der,ang_codo_izq,ang_codo_der,inclinacion_hombros,inclinacion_caderas,ang_cadera_izq,ang_cadera_der,adelanto_cabeza,altura_cadera_relativa,asimetria_hombros,kp_nose_x,kp_nose_y,kp_left_eye_x,kp_left_eye_y,kp_right_eye_x,kp_right_eye_y,kp_left_ear_x,kp_left_ear_y,kp_right_ear_x,kp_right_ear_y,kp_left_shoulder_x,kp_left_shoulder_y,kp_right_shoulder_x,kp_right_shoulder_y,kp_left_elbow_x,kp_left_elbow_y,kp_right_elbow_x,kp_right_elbow_y,kp_left_wrist_x,kp_left_wrist_y,kp_right_wrist_x,kp_right_wrist_y,kp_left_hip_x,kp_left_hip_y,kp_right_hip_x,kp_right_hip_y,kp_left_knee_x,kp_left_knee_y,kp_right_knee_x,kp_right_knee_y,kp_left_ankle_x,kp_left_ankle_y,kp_right_ankle_x,kp_right_ankle_y,kp_left_heel_x,kp_left_heel_y,kp_right_heel_x,kp_right_heel_y,kp_left_foot_index_x,kp_left_foot_index_y,kp_right_foot_index_x,kp_right_foot_index_y,visibilidad_promedio,clase_nombre,clase_id,archivo
4.6069,142.8366,78.4941,87.5446,-1.0,149.9929,30.0643,28.4879,90.6525,95.7365,0.318257,-0.154704,0.077722,0.398575,-1.353093,0.359437,-1.425168,0.330076,-1.42581,0.228729,-1.395118,0.190915,-1.380681,0.102813,-1.03563,0.057824,-0.957908,0.267569,-0.516046,0.301015,-0.357183,0.637296,-0.246696,0.687968,-0.055371,0.045004,-0.082928,-0.045004,0.082928,0.896427,-0.021526,0.835165,0.26006,0.671168,0.783592,0.659413,0.973766,0.531424,0.901529,0.532922,1.053404,0.881575,0.982458,0.91313,1.145136,0.9191,MAL SENTADOS,5,WhatsApp Image 2026-02-09 at 20.40.12.jpeg
32.4898,131.7455,89.7896,82.5447,154.2285,122.7158,27.8042,20.7727,112.885,123.9508,0.13931,-0.073011,0.236011,-0.39784,-1.336957,-0.44482,-1.406215,-0.459555,-1.38323,-0.549517,-1.332474,-0.563721,-1.30295,-0.474921,-0.961493,-0.599378,-0.725482,-0.066305,-0.584012,-0.043172,-0.18135,0.377146,-0.448772,0.532385,-0.313307,0.044396,-0.117041,-0.044396,0.117041,0.953761,-0.256282,1.103277,0.128606,1.081722,0.600427,0.978089,1.015693,0.960278,0.751682,0.86138,1.134212,1.350032,0.79559,1.383151,1.272667,0.9441,MAL SENTADOS,5,WhatsApp Image 2026-02-09 at 20.40.13.jpeg
24.0757,130.8178,86.2069,125.3318,158.2072,115.5612,75.8258,53.7084,102.2675,127.8683,0.187882,-0.093165,0.094552,-0.220062,-1.313973,-0.250149,-1.379563,-0.308378,-1.373461,-0.355094,-1.340902,-0.439878,-1.332588,-0.220756,-0.960283,-0.59513,-0.865731,0.088019,-0.521356,-0.359177,-0.27617,0.349848,-0.350791,0.271052,-0.234873,0.130447,-0.095794,-0.130447,0.095794,1.170662,-0.276259,0.952847,0.327536,1.266151,0.624839,1.393169,1.352069,1.173672,0.77184,1.328775,1.417943,1.705897,0.832364,1.82255,1.53406,0.9892,MAL SENTADOS,5,WhatsApp Image 2026-02-09 at 20.52.56.jpeg
6.0936,144.6659,-1.0,103.5834,-1.0,156.1939,45.925,60.9064,-1.0,90.0574,0.276446,-0.13593,0.363402,0.382598,-1.307611,0.312781,-1.390445,0.325112,-1.356135,0.202584,-1.362033,0.245026,-1.303485,-0.081512,-1.176051,0.293817,-0.812649,-0.279748,-1.357,0.526034,-0.310928,-0.219682,-1.472851,0.871038,-0.007224,-0.132624,-0.073798,0.132624,0.073798,0.265329,0.013415,0.942401,0.221888,0.258309,0.469825,0.982663,0.937571,0.203952,0.543021,0.944127,1.113832,0.377983,0.57847,1.195711,1.170979,0.833,MAL SENTADOS,5,WhatsApp Image 2026-02-09 at 6.23.49 PM (1).jpeg
1.3736,92.704,-1.0,81.4593,-1.0,95.6353,2.7519,10.7751,-1.0,90.3447,0.498503,-0.089563,0.310029,0.474531,-1.035249,0.48164,-1.154247,0.476669,-1.10705,0.343215,-1.216742,0.33493,-1.129314,-0.016521,-1.154727,-0.031422,-0.844698,0.054824,-0.682347,-0.085884,-0.285779,0.494999,-0.567016,0.396906,-0.190178,-0.023577,-0.123886,0.023577,0.123886,0.487356,-0.187044,0.529397,0.098216,0.380431,0.456806,0.477998,0.619109,0.278821,0.575148,0.380687,0.643553,0.596148,0.566206,0.675889,0.611012,0.8425,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.53 PM (1).jpeg
2.1138,117.6007,-1.0,110.2248,-1.0,134.0367,30.6918,19.0113,-1.0,104.3678,0.412712,-0.166189,0.088931,0.449597,-1.196057,0.45533,-1.275992,0.447963,-1.275776,0.329402,-1.329363,0.324216,-1.322931,0.063278,-1.043785,0.010492,-0.954854,0.084256,-0.448879,0.070206,-0.316447,0.34584,-0.11104,0.433529,-0.025444,0.01964,-0.057002,-0.01964,0.057002,0.653105,0.121905,0.724181,0.271322,0.677748,0.783397,0.778394,1.018243,0.56481,0.891869,0.656482,1.171761,0.923639,0.966082,1.089579,1.11037,0.879,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.53 PM (2).jpeg
6.655,116.1201,-1.0,-1.0,-1.0,81.1902,88.7764,74.3384,-1.0,-1.0,0.350056,-0.122078,0.008302,0.465947,-1.116983,0.51942,-1.20403,0.440066,-1.216543,0.466024,-1.224809,0.311066,-1.257344,0.310251,-0.997413,-0.078468,-0.989111,0.294531,-0.475514,-0.367341,-0.401054,0.433498,-0.235214,0.175992,-0.231283,0.092387,-0.025902,-0.092387,0.025902,0.278624,0.291347,0.086018,0.383806,0.165495,0.563605,0.092418,0.691179,0.086849,0.596445,0.026797,0.751571,0.364875,0.612407,0.361986,0.64934,0.7172,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.53 PM (3).jpeg
13.4454,119.942,-1.0,92.1798,-1.0,147.2934,47.2118,35.0558,-1.0,78.4452,0.414986,-0.114051,0.122451,0.647504,-1.095489,0.65918,-1.195115,0.634574,-1.193828,0.552463,-1.226459,0.526802,-1.210371,0.166374,-1.033817,0.298664,-0.911366,0.327489,-0.446219,0.489003,-0.303737,0.557744,-0.064126,0.859774,0.00628,-0.043977,-0.062676,0.043977,0.062676,0.579385,0.017553,0.787029,0.102899,0.702578,0.734505,0.775842,0.800496,0.63495,0.839893,0.67088,0.893982,0.984952,0.845113,1.041689,0.929087,0.884,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.53 PM (4).jpeg
5.1778,94.5269,-1.0,50.1174,-1.0,136.9988,52.8593,56.5826,-1.0,83.2339,0.389528,-0.070021,0.14541,0.479774,-0.991494,0.484901,-1.06441,0.483101,-1.058726,0.380684,-1.156089,0.399741,-1.121562,-0.005744,-1.068624,0.186238,-0.923215,0.006838,-0.584952,0.236075,-0.392467,0.330443,-0.330894,0.495815,-0.161579,-0.067624,-0.04462,0.067624,0.04462,0.519573,0.022044,0.81822,0.047514,0.286374,0.477288,0.41913,0.521389,0.196848,0.571004,0.2882,0.559569,0.418788,0.657445,0.494876,0.70828,0.8682,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.53 PM.jpeg
16.6528,128.3231,-1.0,-1.0,-1.0,116.329,14.2717,38.8536,80.7829,95.7531,0.429891,-0.069806,0.115574,0.716462,-1.128875,0.712194,-1.23277,0.699158,-1.22916,0.57716,-1.286667,0.562799,-1.268875,0.301271,-1.015846,0.271872,-0.900272,0.292168,-0.534946,0.251582,-0.239198,0.613296,-0.24412,0.716721,0.009028,0.047299,-0.058715,-0.047299,0.058715,0.708928,0.006668,0.662475,0.377128,0.42515,0.592686,0.299425,0.51105,0.287444,0.680577,0.15739,0.485737,0.682612,0.764452,0.477109,0.662988,0.9008,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.54 PM (1).jpeg
9.6517,126.5635,65.9583,68.163,-1.0,124.8434,53.9414,38.2937,84.7921,95.1687,0.459701,-0.083869,0.087969,0.627359,-1.219184,0.611653,-1.31998,0.596985,-1.319597,0.482784,-1.358769,0.472055,-1.349557,0.228068,-1.02983,0.107249,-0.941861,0.200743,-0.454837,0.09792,-0.292405,0.452901,-0.054994,0.518857,0.009693,0.051753,-0.065545,-0.051753,0.065545,0.7361,-0.00382,0.729999,0.262456,0.346758,0.692949,0.363645,0.767165,0.167891,0.775065,0.198962,0.834845,0.536963,0.957265,0.578128,0.997185,0.9318,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.54 PM (2).jpeg
12.0945,127.068,-1.0,113.2874,-1.0,131.5456,48.5297,28.4287,-1.0,90.1936,0.433009,-0.122097,0.126203,0.642533,-1.179475,0.620063,-1.281907,0.595921,-1.27783,0.500435,-1.308216,0.459732,-1.290119,0.280922,-1.040905,0.138126,-0.914702,0.413316,-0.475078,0.318982,-0.275997,0.775209,-0.178848,0.778804,-0.054347,0.0337,-0.062252,-0.0337,0.062252,0.85861,0.092146,0.914217,0.232276,1.065105,0.862912,1.091113,0.991326,1.004514,1.004211,0.975874,1.186402,1.419999,0.963007,1.342826,1.086703,0.8403,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.54 PM (3).jpeg
36.3493,143.1313,-1.0,115.4914,-1.0,149.7523,40.1261,42.3954,-1.0,77.0139,0.398337,-0.152317,0.094857,0.991044,-0.925547,1.028293,-1.028518,0.97328,-1.042714,0.934124,-1.073774,0.84051,-1.08785,0.632682,-0.852847,0.552731,-0.75799,0.595052,-0.322494,0.645777,-0.067269,0.840683,0.093407,0.94976,0.322937,0.059978,-0.065694,-0.059978,0.065694,0.807752,0.296877,0.82977,0.45549,0.872244,1.010811,0.851188,1.124663,0.788655,1.121989,0.773099,1.231884,1.195778,1.163311,1.180124,1.243406,0.865,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.54 PM.jpeg
11.3132,121.0991,-1.0,131.4466,-1.0,97.0211,63.3169,39.8079,-1.0,123.9769,0.415908,-0.142169,0.093853,0.61208,-1.13019,0.624746,-1.220236,0.595641,-1.223146,0.540404,-1.256423,0.488888,-1.250558,0.289543,-1.027496,0.1028,-0.933643,0.316696,-0.546968,-0.089427,-0.289291,0.460968,-0.232624,0.304629,-0.116868,0.058535,-0.070236,-0.058535,0.070236,0.401497,0.257151,0.323306,0.427642,0.326976,0.763156,0.311228,0.844313,0.235909,0.84507,0.245117,0.99529,0.574939,0.913907,0.604127,0.974783,0.8124,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.56 PM (1).jpeg
18.1054,123.0366,-1.0,-1.0,-1.0,-1.0,51.6038,42.1642,-1.0,35.2862,0.399304,-0.037079,0.185152,0.710069,-1.056966,0.690898,-1.144275,0.699328,-1.134158,0.603863,-1.168974,0.622232,-1.147511,0.193948,-1.043063,0.427584,-0.85791,0.062939,-0.682309,0.334632,-0.179663,0.177014,-0.579826,0.417676,0.109737,-0.087597,-0.096728,0.087597,0.096728,0.166433,-0.398412,0.534164,-0.217251,0.355047,0.148468,0.433651,0.239324,0.323133,0.251388,0.343736,0.312615,0.551795,0.209736,0.638105,0.321185,0.7755,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.56 PM.jpeg
22.1275,139.5548,-1.0,44.7534,-1.0,149.5171,29.7971,15.2697,-1.0,58.6093,0.386349,-0.07777,0.056228,0.763017,-1.126846,0.750848,-1.219918,0.747499,-1.220933,0.643476,-1.239527,0.643775,-1.234707,0.360569,-0.954462,0.392768,-0.898234,0.332773,-0.499034,0.488387,-0.297037,0.599944,-0.299511,0.69907,-0.04164,0.009571,-0.035058,-0.009571,0.035058,0.685679,-0.219991,0.660433,-0.05994,0.278952,0.390822,0.255648,0.473799,0.153336,0.455443,0.116277,0.486032,0.368169,0.627186,0.358278,0.755697,0.8629,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.57 PM (1).jpeg
28.6503,104.7263,78.1803,79.0969,-1.0,96.3585,0.7983,13.837,68.3069,66.0206,0.434741,-0.095228,0.105239,0.914204,-0.769781,0.970931,-0.83044,0.967476,-0.83996,0.886596,-0.963666,0.879556,-0.973394,0.47873,-0.930182,0.480196,-0.824943,0.336972,-0.420832,0.414914,-0.200703,0.601889,-0.267038,0.759586,-0.125371,-0.015673,-0.063632,0.015673,0.063632,0.833086,0.055856,0.925474,0.12119,0.586628,0.739177,0.762013,0.752199,0.430925,0.802991,0.627369,0.845085,0.810773,0.957415,1.057388,0.91727,0.895,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.57 PM (2).jpeg
13.376,125.7105,75.8173,70.8957,-1.0,87.5038,42.3661,43.8527,82.2822,98.171,0.447413,-0.095171,0.065314,0.678753,-1.156685,0.675074,-1.232142,0.65781,-1.238042,0.561224,-1.273053,0.538996,-1.270407,0.261124,-1.00553,0.201556,-0.940216,0.078316,-0.488167,-0.042578,-0.362666,0.377123,-0.307401,0.330688,-0.223717,0.056188,-0.058485,-0.056188,0.058485,0.738561,-0.004872,0.558203,0.314762,0.490888,0.727892,0.130665,0.793838,0.341935,0.853756,-0.024925,0.831783,0.714797,0.93899,0.364738,1.041688,0.9863,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.57 PM (3).jpeg
0.1898,97.1729,-1.0,82.0988,-1.0,124.6065,67.7063,65.1429,-1.0,99.6343,0.478829,-0.130557,0.044853,0.482141,-1.058644,0.537143,-1.135207,0.533099,-1.153631,0.403347,-1.235897,0.380869,-1.260032,0.05801,-1.022421,-0.051386,-0.977568,0.140849,-0.4049,0.133642,-0.225047,0.525052,-0.13671,0.590348,-0.051627,0.056974,-0.026395,-0.056974,0.026395,0.984797,0.076873,1.004822,0.212724,0.703013,0.886613,0.747114,1.012779,0.552908,0.969361,0.620606,1.090907,0.891617,1.312016,1.031448,1.325721,0.8638,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.57 PM (4).jpeg
9.2557,110.5577,-1.0,94.8571,-1.0,119.5796,76.7283,42.8921,-1.0,101.4143,0.46442,-0.141401,0.02994,0.625261,-1.079798,0.627475,-1.157612,0.613462,-1.160144,0.53041,-1.173018,0.479133,-1.191205,0.224308,-0.972011,0.097374,-1.00195,0.203591,-0.431645,-0.005824,-0.398527,0.443221,-0.115303,0.237521,-0.199461,0.028581,-0.030765,-0.028581,0.030765,0.514592,0.130227,0.581283,0.233262,0.391115,0.726531,0.419981,0.904564,0.274607,0.81798,0.285131,1.003512,0.630219,0.914375,0.711129,1.105368,0.8376,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.57 PM.jpeg
5.4359,107.4436,-1.0,72.0628,-1.0,110.6905,34.554,34.6835,-1.0,97.8931,0.403505,-0.06805,0.120374,0.308773,-1.16578,0.339877,-1.243404,0.322068,-1.249547,0.21622,-1.307659,0.173321,-1.315287,-0.053284,-1.05569,-0.136181,-0.935316,0.013098,-0.527963,0.03408,-0.286712,0.393379,-0.319955,0.507635,-0.23709,0.051841,-0.074915,-0.051841,0.074915,0.752065,-0.039462,0.939026,0.128938,0.493777,0.628769,0.679515,0.802947,0.358031,0.702175,0.472721,0.893384,0.683464,0.861414,0.861545,1.040533,0.8898,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.58 PM (1).jpeg
15.0452,123.0876,159.5503,142.0335,112.0313,-1.0,49.9488,33.7775,158.9131,164.0363,-0.132319,-0.193854,0.148701,0.127261,-1.113364,0.139367,-1.175949,0.043551,-1.189125,0.166678,-1.168537,0.003264,-1.195837,0.348027,-0.891371,0.171133,-1.040072,0.595272,-0.490122,0.339995,-0.53938,0.665366,-0.501989,0.569474,-0.461858,0.064426,0.09632,-0.064426,-0.09632,0.138838,0.935683,-0.206966,0.150784,0.580207,1.86037,-0.120972,0.763577,0.472306,2.031357,-0.095424,0.82959,0.609594,2.214095,-0.108322,1.071356,0.952,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.58 PM (2).jpeg
13.4556,116.377,93.2973,93.2582,-1.0,101.151,73.9562,35.0212,98.3232,104.5794,0.327471,-0.079325,0.052984,0.094779,-1.245705,0.081945,-1.320097,0.06573,-1.318411,-0.02711,-1.327011,-0.063814,-1.318801,-0.140569,-0.999042,-0.324813,-0.946059,0.014513,-0.44463,-0.144879,-0.288648,0.329463,-0.352721,0.380545,-0.326828,0.040779,-0.058193,-0.040779,0.058193,0.754353,-0.090432,0.797085,0.040449,0.828968,0.633569,0.857007,0.806723,0.716564,0.774928,0.760808,0.930854,1.149079,0.783127,1.226638,0.913065,0.9005,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.58 PM (3).jpeg
12.3277,122.0238,-1.0,91.3634,-1.0,106.5036,22.9244,18.9864,-1.0,88.3451,0.445416,-0.087649,0.242871,0.658918,-1.136391,0.673408,-1.224645,0.667819,-1.219559,0.517792,-1.304899,0.538366,-1.279166,0.162145,-1.098378,0.264859,-0.855507,0.088701,-0.505265,0.158502,-0.105706,0.397651,-0.221409,0.420424,0.014084,-0.028024,-0.081452,0.028024,0.081452,0.651988,0.080965,0.915521,0.278703,0.558998,0.759615,0.788672,0.921269,0.442123,0.86133,0.699277,0.993458,0.884253,0.891169,1.086254,1.004205,0.8791,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.58 PM (4).jpeg
4.3333,103.1809,-1.0,98.0981,133.9885,116.5811,51.2003,37.1112,-1.0,96.2993,0.447441,-0.085513,0.099966,0.371882,-1.138342,0.413342,-1.212013,0.391497,-1.224988,0.293696,-1.290347,0.266324,-1.323587,-0.013392,-1.047124,-0.137726,-0.947158,0.225988,-0.493075,0.108847,-0.222594,0.747896,-0.29668,0.759085,-0.133669,0.06199,-0.081932,-0.06199,0.081932,0.94517,-0.126956,0.995353,0.120523,0.607482,0.710807,1.088436,1.004993,0.438028,0.820062,0.922147,1.13984,0.860395,1.088417,1.430818,1.233962,0.8704,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.58 PM.jpeg
31.0241,136.7332,82.5777,84.0122,-1.0,144.1546,85.6309,50.9973,66.3027,67.6487,0.437835,-0.119882,0.006409,0.953233,-0.980095,0.983369,-1.059689,0.957955,-1.075469,0.8749,-1.131314,0.855681,-1.145746,0.557338,-0.860155,0.473459,-0.853746,0.449015,-0.282775,0.411004,-0.164254,0.647048,0.215793,0.666624,0.266781,0.044415,-0.03597,-0.044415,0.03597,0.799534,0.072821,0.795665,0.151808,0.586869,0.833443,0.612444,0.895578,0.450191,0.918595,0.492538,0.990201,0.818043,1.023227,0.855812,1.047488,0.8952,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.59 PM (1).jpeg
7.7739,133.8619,-1.0,99.3414,-1.0,138.0155,42.4428,27.1968,-1.0,99.0081,0.436301,-0.112544,0.046131,0.571565,-1.308826,0.534656,-1.402371,0.525065,-1.395942,0.401094,-1.40151,0.394368,-1.391576,0.156358,-1.013875,0.114171,-0.967744,0.168738,-0.361932,0.231083,-0.221462,0.362895,-0.025513,0.493615,-0.008017,0.01572,-0.030592,-0.01572,0.030592,0.681827,0.211942,0.802763,0.271811,0.636229,0.868598,0.711776,1.004421,0.543686,0.964473,0.617238,1.122469,0.906761,1.000419,1.02523,1.165261,0.877,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.59 PM (2).jpeg
3.3882,95.5417,106.6802,92.5961,153.5646,103.4954,67.0169,47.0597,117.7518,109.7671,0.444251,-0.11807,0.112035,0.385151,-1.068058,0.408092,-1.154336,0.40525,-1.152026,0.299599,-1.230497,0.283539,-1.223572,0.072977,-1.05427,-0.191179,-0.942234,0.624611,-0.668932,-0.263837,-0.271362,1.3223,-0.564657,0.214289,-0.100388,0.091397,-0.085052,-0.091397,0.085052,0.697997,0.219545,0.6998,0.285538,0.568613,0.954607,0.545735,1.034546,0.42278,1.055709,0.440934,1.161615,0.832313,1.136416,0.887369,1.242229,0.9136,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.59 PM (3).jpeg
6.1944,124.3725,-1.0,65.1174,-1.0,138.8584,62.6568,29.9403,-1.0,92.5434,0.445004,-0.073034,0.052165,0.552907,-1.232552,0.529362,-1.332663,0.516324,-1.326859,0.415262,-1.341597,0.390223,-1.324838,0.057462,-1.020244,0.158344,-0.968079,-0.060222,-0.428139,0.288682,-0.314428,0.174032,-0.14645,0.499121,-0.152476,-0.011485,-0.01994,0.011485,0.01994,0.568822,0.070989,0.736571,0.160855,0.317265,0.657868,0.347711,0.698431,0.196913,0.737023,0.168627,0.749017,0.533246,0.828994,0.538473,0.893951,0.8309,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.59 PM (4).jpeg
49.6812,96.8084,-1.0,92.6224,-1.0,106.1813,4.8533,3.8159,-1.0,42.7685,0.256242,-0.106551,0.28791,1.018698,-0.409152,1.09062,-0.454543,1.089221,-0.456304,1.07828,-0.587241,1.074232,-0.58897,0.750233,-0.790995,0.774679,-0.503085,0.684638,-0.406895,0.844587,0.086864,0.80959,-0.115829,0.959109,0.105871,-0.007674,-0.11506,0.007674,0.11506,0.967254,0.070512,1.027085,0.184599,1.0053,0.840571,1.010528,0.925637,0.906774,0.949238,0.916235,1.034006,1.313171,0.991216,1.342169,1.087861,0.8655,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.31.59 PM.jpeg
12.7404,102.3163,78.1815,72.6271,-1.0,97.461,64.9652,37.1447,96.3166,105.8556,0.383207,-0.067582,0.051751,0.162673,-1.154533,0.170412,-1.238509,0.154328,-1.260251,0.074138,-1.281548,0.041689,-1.304134,-0.165132,-1.001255,-0.275936,-0.949504,0.026115,-0.488622,-0.123802,-0.324453,0.398781,-0.491036,0.450928,-0.387077,0.046006,-0.060732,-0.046006,0.060732,0.919676,-0.157742,1.005709,0.116466,0.841385,0.657949,0.68099,0.989312,0.764184,0.838206,0.553967,1.088558,1.153902,0.82859,1.085511,1.262026,0.9205,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.32.00 PM (1).jpeg
19.1186,105.2416,-1.0,100.9895,-1.0,129.069,63.5155,39.9431,-1.0,86.2409,0.448133,-0.152485,0.067345,0.775657,-0.914473,0.817659,-0.983351,0.811383,-0.985749,0.709804,-1.094011,0.702326,-1.097375,0.395106,-0.978515,0.259942,-0.91117,0.320027,-0.44308,0.288496,-0.203203,0.535378,-0.11495,0.564371,0.002872,0.066501,-0.079412,-0.066501,0.079412,0.857643,0.074665,0.821007,0.308613,0.765319,0.930467,0.771103,1.126678,0.622247,1.036755,0.654694,1.257716,0.983475,1.082634,1.079801,1.356538,0.8734,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.32.00 PM (2).jpeg
3.9612,115.4322,-1.0,99.6875,-1.0,116.1112,25.6287,11.4606,-1.0,100.8679,0.406485,-0.150536,0.127,0.475566,-1.157492,0.50411,-1.233197,0.488232,-1.243673,0.395272,-1.298926,0.378096,-1.317168,0.099544,-1.061111,0.038618,-0.934111,0.09954,-0.431743,0.086687,-0.239559,0.46368,-0.13907,0.545357,-0.052826,-0.012842,-0.063345,0.012842,0.063345,0.746825,0.158753,0.877297,0.252587,0.711509,0.8304,0.842094,1.010146,0.591309,0.92432,0.761358,1.157327,0.968335,1.031939,1.175054,1.130094,0.8889,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.32.00 PM (3).jpeg
21.1271,149.6647,142.9636,106.4729,-1.0,150.2336,76.1401,88.3478,111.4405,82.3609,0.319196,-0.084571,0.030648,0.679634,-1.187026,0.641899,-1.267384,0.650242,-1.263346,0.546914,-1.261574,0.577456,-1.249327,0.29833,-0.948107,0.422544,-0.91746,0.258302,-0.37696,0.41563,-0.391576,0.315204,0.010664,0.620055,-0.022984,-0.100397,-0.002896,0.100397,0.002896,0.162941,0.254196,0.742647,0.135341,0.217702,0.614114,0.798843,0.801679,0.171009,0.702186,0.745887,0.911661,0.454408,0.641544,1.082604,0.849336,0.8988,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 3.32.00 PM.jpeg
26.1318,131.1641,126.3014,130.9513,-1.0,166.6156,30.3083,33.8997,125.4169,123.3696,0.218425,-0.090553,0.285791,-0.222013,-1.419841,-0.288828,-1.479725,-0.309401,-1.461797,-0.409683,-1.410061,-0.425451,-1.392036,-0.356909,-1.040679,-0.523967,-0.754887,-0.198625,-0.473979,-0.37016,-0.123506,-0.01615,-0.040702,-0.052425,0.498065,0.085089,-0.126628,-0.085089,0.126628,0.870675,0.00639,0.872326,0.242528,1.217504,0.696251,1.315819,0.898825,1.208213,0.876101,1.288157,1.048286,1.583774,0.705726,1.662321,0.865472,0.9665,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 6.09.31 PM (1).jpeg
31.3766,134.4855,72.7673,88.2415,151.4584,121.9498,36.2576,26.1984,100.0136,130.9697,0.127605,-0.069392,0.219542,-0.393056,-1.360358,-0.450734,-1.417706,-0.486281,-1.397216,-0.564047,-1.347321,-0.621318,-1.316181,-0.440151,-0.963535,-0.60117,-0.743993,-0.080032,-0.553359,-0.246872,-0.192567,0.363841,-0.390253,0.390627,-0.20115,0.049525,-0.100655,-0.049525,0.100655,0.735743,-0.344479,1.038129,0.25005,0.767671,0.44082,0.901106,1.061954,0.644572,0.578528,0.79113,1.163322,1.076772,0.633541,1.329851,1.238537,0.9471,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 6.09.31 PM.jpeg
17.7861,150.7719,95.2824,88.6626,147.0176,115.7717,69.0098,56.5829,114.0564,117.8921,0.095943,-0.092032,0.115944,-0.209522,-1.426238,-0.267878,-1.492998,-0.313677,-1.473432,-0.361067,-1.417406,-0.438033,-1.371178,-0.154366,-1.010175,-0.456564,-0.894232,0.254422,-0.718407,-0.03367,-0.383206,0.492739,-0.707857,0.368615,-0.482295,0.120681,-0.079626,-0.120681,0.079626,0.977636,0.034564,0.901048,0.238946,0.944675,0.852486,0.724849,1.218201,0.836303,0.962951,0.538609,1.301586,1.247003,1.160734,1.001016,1.621041,0.9345,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 6.10.01 PM.jpeg
14.9536,143.4039,-1.0,70.5134,-1.0,116.6235,60.4257,50.0329,-1.0,105.9019,0.34886,-0.11392,0.13073,0.606897,-1.243137,0.575928,-1.335674,0.546244,-1.324249,0.474748,-1.328558,0.415241,-1.305684,0.373221,-1.0315,0.142853,-0.90077,0.604937,-0.728043,0.355708,-0.317863,0.969598,-0.622411,0.944417,-0.25013,0.084796,-0.071069,-0.084796,0.071069,0.707649,0.317465,0.538238,0.417639,0.156553,0.673812,0.138112,0.770744,0.018312,0.673974,-0.022779,0.773813,0.228979,0.844777,0.293939,0.995436,0.8238,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 6.11.04 PM (1).jpeg
12.6588,130.5873,-1.0,-1.0,128.7516,119.1791,16.4353,30.2011,-1.0,90.3755,0.424815,-0.040139,0.221838,0.64396,-1.200891,0.614492,-1.301948,0.601389,-1.292632,0.473619,-1.31417,0.461839,-1.293218,0.186425,-1.086611,0.251864,-0.864773,0.437239,-0.687847,0.430351,-0.296426,0.900841,-0.634349,1.050943,-0.167406,-0.04706,-0.080853,0.04706,0.080853,0.129576,0.063863,0.556482,0.194685,0.095743,0.490671,0.379517,0.323331,0.035162,0.56385,0.288784,0.343635,0.307789,0.544995,0.539738,0.318759,0.7817,MAL SENTADOS,5,WhatsApp Image 2026-02-10 at 6.11.04 PM.jpeg
